season,match_name,home_team,away_team,bowling_team,venue,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs
2010,KXIP v RR,KXIP,RR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Rusty Theron,4,0,25,0,6.25,11,3,0,1,0
2010,KXIP v RR,KXIP,RR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Piyush Chawla,4,0,29,1,7.25,6,1,1,0,0
2010,KXIP v RR,KXIP,RR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Yuvraj Singh,1,0,12,0,12,0,2,0,0,0
2010,KXIP v RR,KXIP,RR,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Munaf Patel,4,0,43,1,10.75,8,6,1,0,0
2010,KXIP v RR,KXIP,RR,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shaun Tait,3.1,0,22,3,6.94,8,3,0,1,0
2010,KXIP v RR,KXIP,RR,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shane Warne,4,0,39,1,9.75,7,3,2,1,0
2010,KXIP v RR,KXIP,RR,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Siddharth Trivedi,4,0,25,2,6.25,11,0,1,1,1
2010,KXIP v RR,KXIP,RR,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Adam Voges,2,0,12,0,6,3,1,0,0,0
2010,KXIP v RR,KXIP,RR,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Yusuf Pathan,2,0,9,2,4.5,3,0,0,0,0
2010,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Praveen Kumar,4,0,45,0,11.25,8,3,2,3,0
2010,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Dale Steyn,4,0,42,1,10.5,8,5,1,2,0
2010,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Jacques Kallis,4,0,36,0,9,5,3,1,1,0
2010,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Vinay Kumar,4,0,29,1,7.25,8,2,1,1,0
2010,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,4,0,30,0,7.5,3,2,0,0,0
2010,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Dirk Nannes,4,0,31,0,7.75,7,3,0,0,0
2010,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Umesh Yadav,4,0,27,1,6.75,11,4,0,0,1
2010,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Pradeep Sangwan,4,0,32,1,8,5,3,0,4,0
2010,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Amit Mishra,4,0,23,2,5.75,7,2,0,0,0
2010,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Andrew McDonald,4,0,42,2,10.5,6,3,3,0,0
2010,MI v CSK,MI,CSK,MI,"Brabourne Stadium, Mumbai",Ryan McLaren,4,0,23,1,5.75,12,2,0,3,0
2010,MI v CSK,MI,CSK,MI,"Brabourne Stadium, Mumbai",Zaheer Khan,4,0,45,0,11.25,4,7,0,1,1
2010,MI v CSK,MI,CSK,MI,"Brabourne Stadium, Mumbai",Harbhajan Singh,4,0,25,1,6.25,7,1,0,1,0
2010,MI v CSK,MI,CSK,MI,"Brabourne Stadium, Mumbai",Dwayne Bravo,4,0,42,0,10.5,5,4,2,0,0
2010,MI v CSK,MI,CSK,MI,"Brabourne Stadium, Mumbai",Lasith Malinga,4,0,41,0,10.25,6,4,1,4,0
2010,MI v CSK,MI,CSK,CSK,"Brabourne Stadium, Mumbai",Albie Morkel,4,0,26,0,6.5,9,2,0,2,0
2010,MI v CSK,MI,CSK,CSK,"Brabourne Stadium, Mumbai",Lakshmipathy Balaji,4,0,47,1,11.75,7,3,3,1,0
2010,MI v CSK,MI,CSK,CSK,"Brabourne Stadium, Mumbai",Joginder Sharma,2,0,23,1,11.5,4,4,0,1,1
2010,MI v CSK,MI,CSK,CSK,"Brabourne Stadium, Mumbai",Shadab Jakati,4,0,30,1,7.5,10,3,1,0,0
2010,MI v CSK,MI,CSK,CSK,"Brabourne Stadium, Mumbai",Muttiah Muralitharan,4,0,32,2,8,9,0,2,1,0
2010,MI v CSK,MI,CSK,CSK,"Brabourne Stadium, Mumbai",Thisara Perera,1,0,19,0,19,0,4,0,0,0
2010,RR v DC,RR,SRH,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Sumit Narwal,4,0,35,2,8.75,11,3,2,0,0
2010,RR v DC,RR,SRH,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Abhishek Jhunjhunwala,1,0,16,0,16,2,0,2,2,0
2010,RR v DC,RR,SRH,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Siddharth Trivedi,3,0,35,0,11.66,2,4,1,0,0
2010,RR v DC,RR,SRH,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shaun Tait,4,0,22,3,5.5,13,1,1,3,0
2010,RR v DC,RR,SRH,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shane Warne,4,0,15,1,3.75,11,0,0,0,0
2010,RR v DC,RR,SRH,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Yusuf Pathan,2,0,12,0,6,2,0,0,2,0
2010,RR v DC,RR,SRH,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Adam Voges,2,0,9,0,4.5,3,0,0,0,0
2010,RR v DC,RR,SRH,SRH,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Chaminda Vaas,3,0,29,0,9.66,5,2,2,0,0
2010,RR v DC,RR,SRH,SRH,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",RP Singh,2,0,22,0,11,5,5,0,0,0
2010,RR v DC,RR,SRH,SRH,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rohit Sharma,2,0,17,0,8.5,4,1,1,0,0
2010,RR v DC,RR,SRH,SRH,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rahul Sharma,3.4,0,30,0,8.18,8,0,3,0,0
2010,RR v DC,RR,SRH,SRH,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Pragyan Ojha,3,0,40,1,13.33,7,2,3,3,0
2010,RR v DC,RR,SRH,SRH,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Andrew Symonds,2,0,9,0,4.5,7,1,0,0,0
2010,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Brett Lee,4,0,39,0,9.75,8,6,0,0,1
2010,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Irfan Pathan,4,0,42,2,10.5,10,5,2,2,0
2010,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shalabh Srivastava,3,0,23,2,7.66,9,3,0,4,0
2010,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Vikramjeet Malik,3,0,18,0,6,9,2,0,1,1
2010,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Piyush Chawla,4,0,35,1,8.75,3,2,1,1,0
2010,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ravi Bopara,2,0,18,0,9,3,2,0,0,0
2010,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shane Bond,4,0,24,2,6,13,2,1,1,0
2010,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ashok Dinda,2,0,19,0,9.5,7,4,0,2,0
2010,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chris Gayle,3,0,23,1,7.66,5,2,0,2,0
2010,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ajit Agarkar,4,0,32,2,8,10,3,1,0,0
2010,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Iqbal Abdulla,2,0,12,0,6,4,1,0,0,0
2010,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Angelo Mathews,4,0,26,1,6.5,6,1,1,0,0
2010,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",David Hussey,1,0,7,0,7,1,0,0,0,0
2010,RR v CSK,RR,CSK,CSK,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Albie Morkel,4,0,46,2,11.5,7,5,2,0,0
2010,RR v CSK,RR,CSK,CSK,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Thilan Thushara,4,0,28,2,7,12,5,0,1,0
2010,RR v CSK,RR,CSK,CSK,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Muttiah Muralitharan,4,0,34,0,8.5,7,1,2,1,0
2010,RR v CSK,RR,CSK,CSK,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Joginder Sharma,2,0,23,0,11.5,1,3,0,0,0
2010,RR v CSK,RR,CSK,CSK,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Suresh Raina,2,0,15,0,7.5,2,0,1,0,0
2010,RR v CSK,RR,CSK,CSK,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shadab Jakati,4,0,30,2,7.5,8,1,2,0,0
2010,RR v CSK,RR,CSK,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Yusuf Pathan,4,0,26,1,6.5,8,2,0,2,0
2010,RR v CSK,RR,CSK,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Sumit Narwal,3,0,49,0,16.33,2,5,3,1,0
2010,RR v CSK,RR,CSK,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shaun Tait,4,0,22,2,5.5,11,2,0,0,0
2010,RR v CSK,RR,CSK,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shane Warne,4,0,34,1,8.5,6,0,3,0,0
2010,RR v CSK,RR,CSK,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Siddharth Trivedi,4,0,18,0,4.5,11,1,0,0,0
2010,RR v CSK,RR,CSK,RR,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Adam Voges,1,0,8,0,8,1,1,0,0,0
2010,DC v MI,SRH,MI,SRH,"Dr DY Patil Sports Academy, Mumbai",Kemar Roach,4,0,32,0,8,14,5,1,2,0
2010,DC v MI,SRH,MI,SRH,"Dr DY Patil Sports Academy, Mumbai",Jaskaran Singh,3,0,30,2,10,8,4,0,1,4
2010,DC v MI,SRH,MI,SRH,"Dr DY Patil Sports Academy, Mumbai",Pragyan Ojha,4,0,24,2,6,12,2,1,0,0
2010,DC v MI,SRH,MI,SRH,"Dr DY Patil Sports Academy, Mumbai",RP Singh,4,0,31,3,7.75,9,5,0,1,0
2010,DC v MI,SRH,MI,SRH,"Dr DY Patil Sports Academy, Mumbai",Andrew Symonds,4,0,40,0,10,7,5,1,1,0
2010,DC v MI,SRH,MI,SRH,"Dr DY Patil Sports Academy, Mumbai",Rohit Sharma,1,0,14,0,14,1,3,0,0,0
2010,DC v MI,SRH,MI,MI,"Dr DY Patil Sports Academy, Mumbai",Harbhajan Singh,4,0,31,3,7.75,7,4,0,2,0
2010,DC v MI,SRH,MI,MI,"Dr DY Patil Sports Academy, Mumbai",Ryan McLaren,3,0,24,0,8,9,3,1,1,0
2010,DC v MI,SRH,MI,MI,"Dr DY Patil Sports Academy, Mumbai",Zaheer Khan,3,0,21,3,7,10,1,2,0,0
2010,DC v MI,SRH,MI,MI,"Dr DY Patil Sports Academy, Mumbai",Lasith Malinga,3.4,0,12,3,3.27,14,0,0,1,0
2010,DC v MI,SRH,MI,MI,"Dr DY Patil Sports Academy, Mumbai",Dwayne Bravo,2,0,16,0,8,7,0,2,0,0
2010,DC v MI,SRH,MI,MI,"Dr DY Patil Sports Academy, Mumbai",Kieron Pollard,2,0,20,1,10,3,1,1,0,0
2010,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Chris Gayle,4,0,38,1,9.5,6,3,2,0,0
2010,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Charl Langeveldt,3,0,35,2,11.66,6,4,2,1,0
2010,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Ishant Sharma,1,0,17,1,17,2,2,1,2,0
2010,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",David Hussey,4,0,24,0,6,6,1,0,0,0
2010,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Angelo Mathews,2,0,11,0,5.5,4,1,0,0,0
2010,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Murali Kartik,4,0,26,0,6.5,7,1,1,0,0
2010,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Ajit Agarkar,2,0,26,0,13,3,3,1,0,1
2010,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Dirk Nannes,3.1,0,15,1,4.73,12,2,0,1,0
2010,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Andrew McDonald,4,0,37,2,9.25,7,3,2,1,0
2010,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Amit Mishra,4,0,18,1,4.5,11,0,1,0,0
2010,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Rajat Bhatia,4,0,28,1,7,8,3,0,1,0
2010,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Umesh Yadav,4,0,27,2,6.75,10,3,0,2,1
2010,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Paul Collingwood,0.5,0,7,1,8.4,1,0,0,0,0
2010,MI v KXIP,MI,KXIP,MI,"Brabourne Stadium, Mumbai",Ryan McLaren,3,0,29,0,9.66,7,5,0,0,1
2010,MI v KXIP,MI,KXIP,MI,"Brabourne Stadium, Mumbai",Zaheer Khan,4,0,34,3,8.5,8,4,0,1,0
2010,MI v KXIP,MI,KXIP,MI,"Brabourne Stadium, Mumbai",Lasith Malinga,4,0,22,4,5.5,12,2,0,2,0
2010,MI v KXIP,MI,KXIP,MI,"Brabourne Stadium, Mumbai",Harbhajan Singh,4,0,26,0,6.5,7,0,0,1,0
2010,MI v KXIP,MI,KXIP,MI,"Brabourne Stadium, Mumbai",Kieron Pollard,2,0,20,0,10,0,0,1,2,0
2010,MI v KXIP,MI,KXIP,MI,"Brabourne Stadium, Mumbai",Dwayne Bravo,3,0,22,1,7.33,6,3,0,0,0
2010,MI v KXIP,MI,KXIP,KXIP,"Brabourne Stadium, Mumbai",Brett Lee,2.3,0,24,0,9.6,5,2,0,2,0
2010,MI v KXIP,MI,KXIP,KXIP,"Brabourne Stadium, Mumbai",Shalabh Srivastava,4,0,27,1,6.75,13,2,1,3,0
2010,MI v KXIP,MI,KXIP,KXIP,"Brabourne Stadium, Mumbai",Irfan Pathan,3,0,20,1,6.66,6,2,0,1,0
2010,MI v KXIP,MI,KXIP,KXIP,"Brabourne Stadium, Mumbai",Vikramjeet Malik,2,0,21,0,10.5,2,3,0,0,0
2010,MI v KXIP,MI,KXIP,KXIP,"Brabourne Stadium, Mumbai",Piyush Chawla,3,0,32,1,10.66,7,2,2,1,0
2010,MI v KXIP,MI,KXIP,KXIP,"Brabourne Stadium, Mumbai",Karan Goel,1,0,7,0,7,1,0,0,0,0
2010,MI v KXIP,MI,KXIP,KXIP,"Brabourne Stadium, Mumbai",Ravi Bopara,4,0,31,3,7.75,8,3,1,0,0
2010,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Thilan Thushara,4,0,30,1,7.5,11,2,2,1,0
2010,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Manpreet Gony,3,0,39,0,13,5,4,2,3,0
2010,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Albie Morkel,4,0,40,0,10,2,5,0,0,0
2010,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Shadab Jakati,4,1,17,2,4.25,14,2,0,0,0
2010,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Muttiah Muralitharan,4,0,21,0,5.25,9,2,0,0,0
2010,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chandrasekar Ganapathy,1,0,13,0,13,1,1,1,0,0
2010,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Praveen Kumar,3,0,42,0,14,5,3,3,1,0
2010,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Dale Steyn,4,0,20,1,5,10,1,0,1,0
2010,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Anil Kumble,4,0,16,1,4,13,1,0,0,0
2010,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Jacques Kallis,3,0,21,1,7,6,1,1,0,0
2010,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Kevin Pietersen,2,0,26,1,13,2,0,3,0,0
2010,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Vinay Kumar,2.5,0,31,1,10.94,5,3,1,0,2
2010,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Yusuf Pathan,3,0,25,0,8.33,4,2,1,0,0
2010,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Sumit Narwal,4,0,36,3,9,10,2,2,1,0
2010,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Adam Voges,1,0,9,0,9,4,2,0,1,0
2010,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Shaun Tait,4,0,53,1,13.25,7,6,2,1,1
2010,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Shane Warne,4,0,26,1,6.5,8,2,0,0,0
2010,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Siddharth Trivedi,4,0,35,0,8.75,4,3,1,0,0
2010,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Farveez Maharoof,3,0,13,2,4.33,13,1,1,0,0
2010,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Andrew McDonald,2,0,17,0,8.5,3,2,0,0,0
2010,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Amit Mishra,4,0,25,3,6.25,13,2,1,2,0
2010,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Umesh Yadav,3,0,21,0,7,7,3,0,0,0
2010,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Sarabjit Ladda,4,0,37,1,9.25,13,1,4,1,0
2010,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Paul Collingwood,1,0,6,1,6,1,0,0,0,0
2010,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Virender Sehwag,0.4,0,2,1,3,2,0,0,0,0
2010,KKR v DC,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kemar Roach,4,0,48,0,12,6,5,2,1,1
2010,KKR v DC,KKR,SRH,SRH,"Eden Gardens, Kolkata",Jaskaran Singh,3,0,18,2,6,10,3,0,0,0
2010,KKR v DC,KKR,SRH,SRH,"Eden Gardens, Kolkata",Andrew Symonds,4,0,26,2,6.5,12,3,1,0,0
2010,KKR v DC,KKR,SRH,SRH,"Eden Gardens, Kolkata",Harmeet Singh,2,0,21,0,10.5,6,3,0,1,0
2010,KKR v DC,KKR,SRH,SRH,"Eden Gardens, Kolkata",Rohit Sharma,2,0,16,0,8,1,1,0,1,0
2010,KKR v DC,KKR,SRH,SRH,"Eden Gardens, Kolkata",Pragyan Ojha,4,0,38,2,9.5,11,1,4,2,0
2010,KKR v DC,KKR,SRH,SRH,"Eden Gardens, Kolkata",Venugopal Rao,1,0,10,0,10,1,1,0,0,0
2010,KKR v DC,KKR,SRH,KKR,"Eden Gardens, Kolkata",Mohnish Parmar,3,0,33,0,11,4,6,0,1,0
2010,KKR v DC,KKR,SRH,KKR,"Eden Gardens, Kolkata",Shane Bond,4,0,28,1,7,11,2,1,2,0
2010,KKR v DC,KKR,SRH,KKR,"Eden Gardens, Kolkata",Ajit Agarkar,4,0,31,1,7.75,7,4,0,1,0
2010,KKR v DC,KKR,SRH,KKR,"Eden Gardens, Kolkata",Murali Kartik,4,0,29,1,7.25,10,4,0,0,0
2010,KKR v DC,KKR,SRH,KKR,"Eden Gardens, Kolkata",Angelo Mathews,4,0,25,1,6.25,9,2,0,1,0
2010,KKR v DC,KKR,SRH,KKR,"Eden Gardens, Kolkata",Chris Gayle,1,0,9,1,9,2,0,1,0,0
2010,KXIP v RCB,KXIP,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Praveen Kumar,4,0,37,0,9.25,9,5,1,1,0
2010,KXIP v RCB,KXIP,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Vinay Kumar,3,0,24,1,8,5,3,0,0,0
2010,KXIP v RCB,KXIP,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Dale Steyn,4,0,31,1,7.75,9,4,0,1,0
2010,KXIP v RCB,KXIP,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Jacques Kallis,4,0,45,1,11.25,7,5,1,1,0
2010,KXIP v RCB,KXIP,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Anil Kumble,4,0,33,1,8.25,7,2,1,0,1
2010,KXIP v RCB,KXIP,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kevin Pietersen,1,0,8,0,8,1,1,0,0,0
2010,KXIP v RCB,KXIP,RCB,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Brett Lee,4,0,48,0,12,3,3,2,1,0
2010,KXIP v RCB,KXIP,RCB,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Sreesanth,2,0,14,0,7,7,2,0,0,1
2010,KXIP v RCB,KXIP,RCB,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shalabh Srivastava,2,0,21,1,10.5,1,3,0,0,0
2010,KXIP v RCB,KXIP,RCB,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Piyush Chawla,2,0,22,0,11,2,2,1,0,0
2010,KXIP v RCB,KXIP,RCB,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Bipul Sharma,4,0,26,1,6.5,7,0,1,0,0
2010,KXIP v RCB,KXIP,RCB,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Yuvraj Singh,2,0,14,0,7,4,1,0,0,0
2010,KXIP v RCB,KXIP,RCB,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Irfan Pathan,3.1,0,36,1,11.36,4,6,0,1,0
2010,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Yusuf Pathan,4,0,44,0,11,5,3,3,0,0
2010,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Sumit Narwal,2,0,41,0,20.5,2,2,5,0,0
2010,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Shaun Tait,4,0,44,0,11,8,5,2,1,0
2010,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Shane Watson,4,0,47,2,11.75,8,4,3,1,0
2010,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Shrikant Wagh,1,0,16,1,16,2,4,0,0,0
2010,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Shane Warne,3,0,32,1,10.66,6,1,3,0,0
2010,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Abhishek Jhunjhunwala,2,0,18,0,9,4,0,1,0,0
2010,CSK v RR,CSK,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Albie Morkel,4,0,56,2,14,4,10,1,0,0
2010,CSK v RR,CSK,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Doug Bollinger,4,0,15,2,3.75,15,1,0,1,1
2010,CSK v RR,CSK,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Sudeep Tyagi,4,0,45,0,11.25,8,5,2,2,0
2010,CSK v RR,CSK,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Muttiah Muralitharan,4,0,52,1,13,9,2,6,1,0
2010,CSK v RR,CSK,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Shadab Jakati,3,0,37,0,12.33,4,1,4,0,0
2010,CSK v RR,CSK,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Suresh Raina,1,0,8,0,8,1,1,0,0,0
2010,MI v DC,MI,SRH,SRH,"Brabourne Stadium, Mumbai",Rohit Sharma,3,0,26,0,8.66,4,2,0,2,0
2010,MI v DC,MI,SRH,SRH,"Brabourne Stadium, Mumbai",Ryan Harris,4,0,40,1,10,7,6,0,0,0
2010,MI v DC,MI,SRH,SRH,"Brabourne Stadium, Mumbai",Andrew Symonds,4,0,32,0,8,5,1,1,1,0
2010,MI v DC,MI,SRH,SRH,"Brabourne Stadium, Mumbai",Jaskaran Singh,2,0,28,0,14,1,3,1,1,0
2010,MI v DC,MI,SRH,SRH,"Brabourne Stadium, Mumbai",Pragyan Ojha,4,0,26,3,6.5,12,3,1,0,0
2010,MI v DC,MI,SRH,SRH,"Brabourne Stadium, Mumbai",Rahul Sharma,3,0,24,1,8,8,1,2,0,0
2010,MI v DC,MI,SRH,MI,"Brabourne Stadium, Mumbai",Harbhajan Singh,3,1,16,2,5.33,10,2,0,0,0
2010,MI v DC,MI,SRH,MI,"Brabourne Stadium, Mumbai",Lasith Malinga,3.2,0,20,1,6,11,1,1,1,0
2010,MI v DC,MI,SRH,MI,"Brabourne Stadium, Mumbai",Zaheer Khan,2,0,10,2,5,5,1,0,0,0
2010,MI v DC,MI,SRH,MI,"Brabourne Stadium, Mumbai",Dwayne Bravo,2,0,12,0,6,5,1,0,0,0
2010,MI v DC,MI,SRH,MI,"Brabourne Stadium, Mumbai",Kieron Pollard,4,0,26,2,6.5,7,0,0,2,1
2010,MI v DC,MI,SRH,MI,"Brabourne Stadium, Mumbai",Ryan McLaren,4,0,28,2,7,8,3,0,0,0
2010,KKR v KXIP,KKR,KXIP,KXIP,"Eden Gardens, Kolkata",Irfan Pathan,4,0,36,1,9,7,4,1,1,0
